CNTY_FIPS,Housing and transportation costs as a percent of income for Median-Income Family households
17,45.40347467
7,47.06847982
7,48.76468552
7,48.7575221
7,51.8555019
7,49.51837387
23,48.41629811
23,49.64302318
23,52.9746787
13,46.86085671
13,43.43573052
13,40.72650167
27,53.82365912
27,51.578769
27,51.18635576
23,51.67212418
27,55.43443794
59,70.53555775
5,64.51190162
31,80.75590715
3,72.26166517
43,57.05915573
17,48.22389348
17,52.0887653
13,45.21543393
13,47.88838425
13,45.55071478
13,44.26802621
13,62.52690148
5,50.61931095
17,47.41275892
17,48.06356299
17,43.65356639
17,46.20344479
17,46.36138618
17,45.76047812
17,47.78885761
15,51.79612784
5,52.46696332
5,57.93945786
5,51.12125981
5,52.92174095
23,47.81713476
11,60.69320928
3,54.77715932
3,46.001045
3,51.18750618
3,53.10911269
29,54.62977866
29,50.83586355
35,51.08501006
3,44.84611883
3,50.42776032
3,47.26565304
27,50.01159588
3,52.06119827
31,51.78356179
31,43.84329015
31,41.21561872
31,48.15220646
31,45.02189063
31,47.65618594
31,47.86462939
23,44.22969318
13,51.9227785
13,64.99450066
57,60.2794914
49,52.8498194
13,67.25301172
13,57.6259774
1,46.67269479
5,63.20363688
5,62.62344173
43,61.32420347
43,60.99520385
43,60.72191622
5,42.48765289
5,58.31489349
15,51.97786372
15,54.98051233
15,56.03343252
5,53.70725991
5,55.27894989
5,56.75452272
1,45.87756987
1,48.23817301
15,54.0922319
15,50.9714169
3,53.43219177
3,51.60450274
7,49.3584533
7,48.67185889
7,51.13166889
7,51.76112133
21,46.23070685
21,44.25161655
21,45.89377013
21,49.67283515
29,49.68294019
23,50.13923521
23,48.77432552
23,51.28965757
23,50.27932
23,50.43715206
7,45.91426863
9,52.60307011
21,51.32026957
21,48.52659155
7,54.94326312
7,49.91068
7,51.03027455
39,41.1604597
3,48.86348434
3,45.37547714
39,38.34205048
39,45.23886573
35,55.12691935
35,52.07145401
35,48.34751373
35,45.76347575
5,54.02280461
5,54.66560403
7,52.36232156
7,50.65467736
3,52.99042159
3,50.8665165
3,51.67731654
5,51.741513
21,48.31001021
21,50.95600382
35,53.67241101
29,50.13608855
1,53.77486414
1,44.12248065
1,45.1583563
1,48.12876493
1,42.15700285
7,46.57947659
3,46.24740267
3,47.82079066
3,46.25041914
3,52.93560854
27,50.71609986
27,52.07361268
7,42.43796492
7,44.10243144
7,50.12885269
3,48.39955378
35,50.24253375
35,53.38597623
35,54.74427429
23,48.15864854
23,51.9560238
35,49.50191527
21,51.37543603
35,52.69565065
5,52.35943273
23,50.35356825
23,52.08562858
23,52.65209487
23,47.31061574
23,54.5589774
7,43.5573905
21,49.80902464
5,53.70003681
17,45.62399029
17,48.48206808
17,47.76037396
17,50.34856004
13,42.11844951
13,43.7895066
15,51.83527306
7,54.16504971
11,59.33959661
11,62.28398341
11,59.45538252
29,53.4708221
29,48.66490632
1,58.14804409
1,53.89501198
1,59.01490579
35,65.39649435
43,60.08252343
43,61.73551728
43,57.03114699
13,43.75717436
23,43.91565125
13,42.95964811
13,46.61746311
13,44.84311023
13,37.09064183
13,44.29709898
29,51.27845652
21,50.23767684
21,49.53947676
39,40.99023765
39,41.82145676
35,52.15027608
7,53.17564389
7,55.60098508
7,55.83823632
35,46.2454509
25,51.70184901
33,54.16949223
5,53.887695
5,50.33614966
15,52.91470027
5,53.08635117
5,50.99192512
5,55.83783183
3,54.37480202
3,46.22231577
3,49.93146769
3,46.49727367
3,49.02414717
3,46.12643028
13,44.01856486
13,42.04953447
13,49.41332208
29,51.61342742
15,54.2459513
15,53.38597199
15,52.18482926
1,57.24466396
29,51.13188852
1,57.77494161
1,56.25750103
15,53.80188102
15,52.50350216
15,48.33965738
35,65.47214299
61,58.39210519
61,60.68836382
9,58.70486386
43,56.74046413
5,50.1291829
21,45.14445168
13,49.62741536
13,45.5663676
13,46.77026256
13,45.16710341
13,45.24784518
13,47.53645783
13,52.36862788
13,50.49611257
13,44.88739224
7,52.70032552
7,51.71742966
17,44.39651789
17,43.68830466
17,45.68376323
17,43.09032838
13,48.65369317
13,57.04735216
13,48.57184333
13,54.15620415
13,52.14068456
15,51.69971917
15,49.72303816
15,49.82667885
15,50.87033015
5,49.65014334
5,54.36005944
5,51.28462693
23,53.95821668
23,50.68324005
23,50.24905338
23,48.54618246
27,54.06010027
27,43.86739236
5,54.20996972
5,53.64004196
5,49.86797508
25,53.19976393
43,60.93793126
61,60.06123273
61,56.71888785
61,60.79220536
29,50.89466108
29,53.47828216
29,49.01697707
29,49.35122609
13,45.19332172
13,45.23890378
21,43.27707282
15,49.89589733
15,52.89893706
5,53.34021717
35,50.0708287
35,55.64220996
3,55.40947703
3,50.99839155
5,50.03133498
25,54.51713589
25,54.05666367
25,50.1998899
25,42.81867448
7,51.61178677
7,44.27700163
39,73.06803588
5,65.36681932
49,52.78873893
61,60.33655152
6,72.02581079
31,79.09055859
55,69.13898596
55,72.89731433
25,52.39284436
37,51.89013521
15,49.44828254
15,50.39811181
5,49.115154
5,51.43091074
15,51.25864562
15,50.49082734
35,51.18689798
35,53.89113119
3,50.99914914
3,46.12650379
3,48.51573996
5,48.52620714
13,
11,
81,54.26143838
81,49.78696038
81,47.87118343
81,50.34925514
81,50.73523292
81,49.747765
81,46.72462308
81,51.71133784
81,49.12964672
87,52.71310738
31,74.26035503
61,60.80889802
7,74.00928406
7,73.47213253
7,77.02138086
41,72.38582893
55,70.97521507
1,62.65509629
1,57.50560295
1,53.24763245
35,50.95955867
25,50.612673
25,46.12900795
7,50.61179883
7,57.44316012
7,53.17936173
15,50.21578918
5,51.37150279
5,48.6499123
3,51.07145927
3,50.56679399
3,45.55277412
1,55.2797977
87,51.02628834
81,42.26956297
81,49.84525106
81,47.94253366
81,47.17032666
81,43.85634013
81,50.91140924
81,45.46779249
81,47.13626303
81,48.00305384
81,50.8680814
81,45.84934608
81,46.54311543
81,46.56531077
81,47.30034003
53,59.17599353
41,72.85855047
51,82.0634031
51,82.70727098
5,65.81031081
5,63.61090117
31,83.76920003
31,72.50602028
31,78.58070956
1,60.31875915
1,51.82709488
1,52.28425278
1,49.8792549
1,54.54837705
13,45.96749019
13,43.48021114
13,45.50066367
13,45.99447302
25,49.97599522
25,46.45043877
25,55.66826918
25,54.9451721
1,47.56349408
1,50.27749862
81,44.57675469
81,49.39459706
81,46.23943299
81,45.02922929
81,52.07609194
81,48.73934916
81,43.36893869
81,45.95019106
81,51.88217303
33,61.47047168
33,57.04567371
5,63.26408052
5,58.1766758
29,52.6608712
29,52.89242664
13,48.85272851
29,53.2572908
13,46.72118598
49,48.84950158
49,51.99993473
49,51.68012199
49,50.16518104
1,61.94800645
51,74.17537892
51,74.09070746
33,98.25394862
43,61.19593362
43,62.4807411
7,51.45661166
7,52.17381794
7,54.88583461
7,49.79531973
7,48.07270044
15,51.1720995
15,52.07708968
3,51.1275745
5,50.16825684
19,51.22426696
19,50.42041888
3,54.3055045
81,50.94647268
81,50.61022431
81,51.77120794
81,50.10733769
81,46.25766515
53,52.3921021
81,48.8911757
7,50.09717063
81,45.35063314
7,49.43829994
7,54.55863626
7,47.30417822
7,51.87704325
7,52.88694761
81,50.96269963
33,59.46244696
6,67.32608767
6,69.41514235
6,68.24196904
61,59.41325434
61,58.05725071
29,75.00679616
5,60.32129344
5,62.5351043
45,58.38100296
45,62.90418281
45,61.54291246
45,59.78146574
35,49.27555545
35,49.01655645
19,53.91068463
19,54.08580509
19,52.4740873
25,55.01332277
25,50.36631716
29,54.70505446
29,53.51361233
29,51.5411144
29,54.80815317
29,51.97570869
29,50.21628437
29,50.89418793
29,57.78843083
61,54.94611779
85,45.6071464
85,45.87597499
85,46.99549104
85,47.88720694
85,45.22755418
85,48.48952741
85,45.16199211
85,48.60328437
85,46.911736
81,50.59410966
5,61.75920332
13,49.79036205
13,49.12528888
13,45.36452697
45,54.8486539
57,60.8532402
57,60.4170299
1,55.8664615
45,57.75920372
29,50.28511165
29,52.13483447
29,47.38314057
29,48.63645277
5,53.1808637
1,56.39823378
1,55.51398539
1,58.34250995
1,56.66472577
1,50.50957072
25,51.23324484
25,50.9574454
25,55.96152704
25,51.99983508
25,57.23219446
7,47.57706468
87,53.20895582
87,56.26854211
87,54.38513537
87,49.69536077
53,52.09072278
1,56.770599
1,56.65830183
49,55.7715129
49,51.94035179
49,54.39902024
13,67.51252251
49,57.08888412
41,66.34720744
41,67.40377436
45,61.05948367
1,56.85578853
1,57.91224174
1,57.37321495
1,60.18954377
1,55.80166241
1,56.70530758
1,59.23170905
6,66.03744016
45,58.8479048
43,60.61315636
5,50.2733308
35,55.71777724
35,54.04665138
13,46.65620813
7,52.46143817
7,45.94072999
21,42.64487719
25,51.40913858
25,54.65109162
1,55.63359179
1,54.94934481
37,52.36340136
37,53.0795773
35,43.94152417
3,46.84213773
33,58.85864654
15,49.04668434
9,64.16228782
11,50.38430546
85,50.78826971
59,47.74829006
87,48.83895634
87,53.13499925
85,45.2492879
85,45.96536382
61,58.09527484
61,60.2495566
61,60.16401953
35,66.46825062
35,64.53185673
35,60.54196889
13,41.63309571
13,43.81182237
5,54.94175748
7,47.72095128
7,54.31797223
7,47.01947377
7,49.21524026
7,48.06360836
7,50.10017034
35,55.40991308
35,53.89914732
3,44.6104897
3,49.25389738
3,53.62032446
3,48.12758347
3,53.14355424
25,51.16301705
25,49.79400258
25,48.07290732
25,49.33793316
25,52.21708746
33,60.89791634
87,53.20151741
87,53.1676956
85,50.24839311
85,48.94145826
85,50.83707087
85,49.79110572
85,52.97067859
85,47.76620305
87,48.15655738
53,58.77272621
53,58.19440847
31,80.5100587
31,79.50786527
31,79.88223032
31,77.53772172
1,57.94693194
5,53.1223327
25,48.91552687
25,54.12843555
25,53.73922226
25,46.47115444
25,46.26434419
25,47.4829448
25,52.16123717
3,51.06564186
3,49.36027542
5,52.31923243
5,49.53338279
3,47.42674282
35,56.5975466
37,53.86523459
37,49.87543893
37,53.91233957
13,45.75521937
13,45.8035687
13,44.40905705
13,44.7060654
13,45.8531309
13,46.28242399
13,45.66349168
13,44.69031849
13,46.78899514
53,57.03573945
53,56.85177475
53,56.84074554
81,51.75460363
1,56.61953361
1,57.11723716
1,58.61227457
1,56.90838542
1,56.85173086
1,55.15896934
45,57.60809212
45,55.12168881
45,59.49271345
45,57.20479827
61,59.9015696
35,52.2911881
25,47.26507342
25,43.50475791
5,47.00728893
25,53.92159791
25,51.79237769
25,51.41954089
25,52.03715644
3,48.5019419
3,50.13156145
3,54.08842052
3,43.77765387
3,51.41184442
13,46.01216366
13,47.38494762
25,51.19071721
25,49.94969443
25,54.2487589
25,54.26639472
37,51.43422957
37,55.00612471
19,51.92035974
19,48.68900865
19,47.42560648
85,45.83352734
53,53.38498359
53,54.28850368
53,57.67100941
105,59.4291065
7,55.20638427
81,49.78576394
81,46.75198761
81,44.1076041
81,51.32846506
81,43.76252539
81,49.29396625
81,41.4793816
81,42.99616467
81,52.34446992
29,53.09093438
28,40.25237509
28,42.04570317
28,40.87191654
28,37.51922303
25,48.81695822
25,51.67005807
35,52.71759718
35,54.09904176
25,54.29823557
25,49.24906885
7,47.83154295
25,46.32007137
25,48.33721727
5,53.64732969
25,54.68523135
25,50.68930655
5,45.38397529
5,50.04655983
1,54.65312043
1,53.33666099
25,54.09687134
25,53.59338276
25,47.52988095
25,54.82300805
25,51.36631497
25,54.75642011
25,55.15376234
53,58.77393278
53,54.87200503
7,52.10630912
105,57.6493637
105,59.54713954
33,58.53536601
33,57.22386351
35,55.47706768
13,47.78981454
13,43.09314746
13,49.1838754
13,45.67974559
13,41.49212031
13,44.81015161
13,46.49145049
29,48.52749597
1,55.68821007
1,53.92713578
45,54.3084647
9,55.14425347
37,54.13091075
35,52.7570177
35,52.85229449
35,52.33238416
7,54.49600451
3,47.56726494
3,51.0541107
25,52.34347702
25,52.45076121
37,51.90962897
37,45.258059
37,51.11424807
37,53.76243193
29,51.14636857
29,50.63360155
25,47.93699748
25,51.95268514
25,41.12468314
25,47.78174469
25,51.34872482
25,49.71263843
43,60.62766718
43,58.6027661
43,61.63054614
25,52.08342787
13,52.46789192
13,49.15337265
13,48.80973893
29,49.40167379
5,54.30724421
45,61.48219874
45,57.08041951
45,51.75922846
45,60.76358658
45,60.5215084
1,57.37078402
3,50.14031118
5,49.36499868
5,52.74570825
37,52.1521159
37,50.97761382
35,53.05989856
35,51.52506997
19,54.22700751
19,52.85484091
19,51.26725813
3,50.0015489
25,53.84360454
1,57.60025963
37,50.07369296
15,54.72577746
15,51.56868137
3,52.76846132
25,48.49791681
25,48.7918872
25,52.59380795
25,53.17676418
25,42.77670765
25,43.30454151
49,50.01028371
49,56.32415108
49,55.67021369
13,57.47293118
13,65.75379276
1,57.24269562
27,67.26528417
27,64.12711257
27,67.28665535
27,67.38913745
27,67.55826372
43,54.69691517
25,56.704078
25,57.09171371
45,58.86198427
1,51.94196314
1,60.36770578
25,54.96919833
3,55.29713421
9,53.75643882
9,52.31837924
25,49.2066443
25,46.93726805
25,49.90568445
25,47.90268647
3,44.7622869
5,48.85822331
11,
59,
37,49.61991183
3,44.82137588
3,49.31979288
25,46.35328332
25,47.65105416
25,52.47816063
25,53.43028942
1,57.87927697
5,52.38888691
3,56.40716903
3,54.65984453
3,47.88773094
3,46.07605634
3,47.56770427
31,82.9050343
23,75.69998816
5,67.64209799
5,64.44763351
9,60.98457208
21,45.21697001
21,42.41458178
21,44.06522145
21,44.13914401
29,52.48081269
49,53.27670802
25,54.95840181
25,55.6262401
25,49.03659326
25,50.08977568
13,46.61712851
29,50.67636067
35,49.32747126
35,47.60399332
35,51.77598818
45,59.12295189
45,61.77096523
45,60.93261658
3,47.91445078
3,45.38900974
15,51.64138074
35,49.91222958
35,53.46178265
35,50.44836595
35,46.85601407
25,51.91154629
25,55.39035249
25,52.34040944
25,49.50555638
35,51.15080065
25,51.39597046
25,48.11197014
5,51.36060727
5,53.41141319
3,49.85371424
3,46.87233661
25,52.75703764
25,49.02405697
25,49.80153224
5,55.06215167
5,49.15559965
5,52.30929533
49,55.94825927
49,54.49465509
49,56.89150853
49,54.366456
49,49.74603855
49,53.66236586
1,54.96205228
1,54.8224272
13,63.50697462
37,80.39366992
37,80.54381606
39,72.16512934
1,60.82604809
1,56.24134573
55,71.98987336
55,70.57050427
55,70.06686008
81,47.79877993
81,47.52669429
81,44.29515651
81,46.41328133
1,56.91418017
1,50.24736686
1,54.5046077
1,54.89425285
1,49.34983328
1,52.66387379
1,52.86188337
1,53.00961416
1,53.0431193
1,55.37554968
1,52.48413556
43,58.30413186
43,57.0079564
43,56.18820051
43,55.9754122
105,58.68874207
105,59.20172224
105,60.22516745
81,50.07281696
81,50.09333656
81,50.45944724
81,50.96949365
81,47.29614536
81,49.41453105
81,50.03110923
81,49.77278072
81,46.80163712
111,53.24453817
111,55.08771273
111,55.16897486
81,40.3545069
105,58.17196771
55,58.1978188
47,46.87011368
81,46.98805661
81,50.31423064
81,50.49709866
47,32.453983
81,44.82788368
81,48.56266865
81,49.68335949
81,45.28802424
93,50.76289235
93,43.8827305
93,44.41350329
93,45.95412207
93,50.27975696
93,48.46886208
81,48.56371703
107,59.43029025
117,52.65860096
117,59.2407824
117,57.82956326
93,51.39697304
93,53.68660916
93,54.45664504
81,36.88431391
9,64.37878031
81,50.48774526
81,50.65037348
81,44.88946394
87,45.99213848
87,46.55873732
87,55.16171136
87,46.77888721
87,51.1184577
81,46.64594159
81,48.27731464
81,47.18748412
81,47.90808953
105,56.01577524
81,48.85795976
1,47.28637931
1,50.20496263
1,48.83703827
81,48.18723973
81,49.74160768
81,49.35864798
81,49.03247328
77,61.76276993
29,54.72972835
29,51.93006601
81,50.14876608
81,47.17716268
81,48.23612391
93,47.57651473
93,50.16834311
1,54.04395538
1,56.24795301
1,58.27742291
1,49.47005672
1,53.38685872
1,59.04294129
1,59.06022352
1,56.09503217
1,50.99810838
49,56.88557932
49,58.01684218
81,47.9261101
81,48.44127161
81,49.22602675
81,47.0173455
81,43.91947494
81,48.05782247
81,53.63231218
1,43.5262167
1,48.90863857
1,53.72939991
1,52.36919232
1,53.14454914
1,50.3712982
1,55.17559067
1,54.34563561
25,53.36450181
41,64.39636881
49,48.13123961
49,51.07506935
81,48.63807246
81,51.0421879
81,47.23070876
81,49.68085887
81,49.53809464
53,55.55019054
81,39.16618808
81,48.55781975
81,48.02504681
105,57.26108659
105,56.74362176
29,58.30384567
29,55.59855871
29,52.0850555
111,55.79697938
111,52.86237502
111,50.33565586
105,58.81401391
49,58.79134352
49,57.29214872
49,54.88809675
49,57.37496617
49,51.24742269
49,48.94142429
117,57.87937139
117,56.98469738
93,48.5694382
93,48.97407626
93,48.12701616
117,56.93326689
119,52.06155993
93,49.09966192
93,49.27808523
1,57.73849004
1,51.57012627
105,57.95983102
105,53.11479625
29,51.49252499
29,49.57341144
29,54.68314593
29,52.1502944
29,54.65153764
29,53.32683401
29,53.40598906
29,55.62111526
29,55.37955487
81,49.32215671
105,60.38971032
105,57.26090183
105,60.62908726
105,59.07198472
105,59.63333689
29,55.29686341
29,56.82190677
29,54.50812429
81,44.67601194
45,61.09398454
45,59.04683446
45,60.1457281
45,54.12786048
45,60.53341741
1,47.8368354
1,52.78666285
1,44.60406338
1,53.14084641
1,52.33465401
1,51.64039636
49,53.86376906
49,57.28285186
49,56.10994598
49,49.38629784
49,51.56853281
29,58.66678523
29,59.78100907
29,59.45511386
85,47.40243267
85,48.18572417
61,78.64277508
61,67.2886517
61,64.10884772
61,46.18874721
1,53.51521233
1,49.46188979
81,50.2892975
1,50.6921389
1,53.66668645
29,52.80258883
29,53.56337601
29,50.59230278
29,53.21035012
29,54.5605865
29,50.61363948
81,45.46504113
81,49.20553134
81,50.19912953
81,44.21356608
81,50.11719935
81,42.84321775
81,44.6559761
81,43.23138672
81,42.05228124
81,48.09516148
81,42.42336354
81,48.20424426
81,48.95462602
81,46.74276647
81,50.32608501
81,39.64003703
81,44.5188734
81,47.91114699
81,48.22476565
81,46.16545189
81,44.41573541
81,41.74565944
81,50.42827002
81,42.1284658
1,61.24070075
35,65.79297285
35,59.12003727
35,58.98204718
25,55.14391641
117,57.46724159
117,53.06938677
117,53.45837214
13,62.28843803
13,61.8294917
13,61.26841506
13,61.72305611
1,51.57046604
1,51.26437273
61,50.21616207
85,48.7814028
71,53.12774791
61,52.85276995
61,47.56014566
61,52.41314843
61,64.17702229
61,58.89630738
81,45.06091239
81,48.37005453
81,48.76424433
81,48.41715767
81,48.86482859
81,48.92011302
81,47.87881354
81,48.21435657
111,53.81039648
111,52.29221272
87,49.49070787
81,44.06717699
81,41.16883972
81,48.83350733
93,47.9733835
93,50.9994383
93,50.0127184
93,51.90784684
93,52.89353791
1,50.32296379
1,51.7044635
81,38.32304091
81,43.81514813
81,43.62018724
81,47.89024755
81,49.40278069
81,46.48026094
81,46.54298357
81,40.56317695
1,59.43605657
1,53.92938993
1,56.67741683
1,53.84888716
1,55.37542714
1,54.13305309
1,56.40978625
45,57.80120908
45,59.52727779
81,48.80321051
35,64.6592048
117,52.41018176
117,59.14697114
107,59.30243699
107,56.08711569
81,48.46318518
81,43.89691553
13,65.74983133
13,64.27436051
7,59.31540889
81,50.11245717
81,49.72022028
105,58.57122635
105,59.54145956
105,58.34891629
81,41.58627415
81,40.15241338
81,45.25797348
81,49.53322341
81,49.79947375
81,45.33257197
29,54.66512779
29,51.49023221
81,49.89832916
29,55.42068526
33,59.66688043
1,50.26009724
1,48.38981629
1,46.85802624
81,44.57671717
81,47.00695102
81,49.70203072
81,46.74438793
81,48.85205599
81,47.01443403
81,47.0291671
81,50.45708268
81,43.11360848
81,48.64858154
81,47.34398975
81,51.78628226
81,50.93583878
87,51.14157899
81,49.50943789
81,49.07510817
81,47.76267299
81,47.44459968
81,48.45250347
81,44.73965562
81,49.56795559
81,43.74240901
81,41.06449505
81,40.63160711
81,43.64000692
81,51.36152553
81,46.53777053
81,45.41972704
81,47.70076803
81,41.50326156
35,65.30044157
35,57.56954869
35,63.31982383
81,46.85902577
81,48.60661738
117,57.27802666
81,46.16985109
85,50.92994157
85,51.48271587
85,49.48406634
85,51.01974822
61,36.53012889
61,40.98708137
61,40.32481933
61,36.07002196
61,34.91453166
61,32.49369663
61,36.15694088
61,37.06752347
61,36.6094867
81,48.51814479
81,49.48229818
81,52.1116085
81,47.47181456
81,48.39874794
7,52.50415896
87,55.73549115
87,54.5866651
93,51.67378368
81,50.01884818
81,43.77431851
81,51.68518774
81,50.8448624
81,51.65674041
81,56.33095026
81,45.84301648
81,45.80269766
81,43.92828685
81,48.73947339
81,45.87325731
81,60.05118068
1,54.58633292
9,60.42476761
9,62.40825598
1,61.67092431
1,56.67930345
1,56.21441657
1,62.11231761
1,56.20337634
1,58.19774043
39,73.69249242
39,67.56674749
39,70.71172949
81,50.49265434
7,51.24315855
7,55.8791205
43,
81,
81,
81,
117,
81,
81,
81,
81,
81,
7,52.7007627
81,53.01610551
81,50.93472818
81,50.89890771
81,49.07364282
81,51.15154218
81,49.39240158
81,49.50132362
81,50.77196444
81,49.16632428
81,49.64737098
81,47.23269564
81,44.96547253
